case_id,activity,timestamp,resource,document,detail,source,due_date,customer,customer_country,salesperson,warehouse,order_amount,currency,products
S00143,Quotation created,2025-11-10T07:36:00+00:00,Sophie Lambert,S00143,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,560.00,EUR,Oat Milk Barista 12x1L
S00143,Quotation sent,2025-11-10T11:59:53+00:00,Sophie Lambert,S00143,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,560.00,EUR,Oat Milk Barista 12x1L
S00143,Order confirmed,2025-11-11T14:26:28+00:00,Sophie Lambert,S00143,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,560.00,EUR,Oat Milk Barista 12x1L
S00143,Goods shipped,2025-11-13T07:55:23+00:00,Marc Dubois,BRU/OUT/00062,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,560.00,EUR,Oat Milk Barista 12x1L
S00143,Invoice posted,2025-11-14T09:46:28+00:00,Julie Martin,INV/2025/00115,,history,2025-12-14,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,560.00,EUR,Oat Milk Barista 12x1L
S00143,Payment received,2025-12-02T07:09:13+00:00,Julie Martin,INV/2025/00115,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,560.00,EUR,Oat Milk Barista 12x1L
S00144,Quotation created,2025-11-10T07:40:19+00:00,Piotr Zieliński,S00144,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,508.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00144,Quotation sent,2025-11-10T13:18:51+00:00,Piotr Zieliński,S00144,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,508.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00144,Order confirmed,2025-11-12T10:15:00+00:00,Piotr Zieliński,S00144,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,508.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00144,Goods shipped,2025-11-13T08:30:15+00:00,Ola Wiśniewska,WAW/OUT/00058,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,508.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00144,Invoice posted,2025-11-17T07:43:07+00:00,Anna Kowalczyk,INV/2025/00116,,history,2025-12-17,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,508.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00144,Payment received,2025-12-09T07:54:34+00:00,Anna Kowalczyk,INV/2025/00116,,history,,Cukiernia Stare Miasto,Poland,Piotr Zieliński,Warsaw DC,508.00,EUR,Green Tea Sencha 500g; House Blend Beans 1kg; Oat Milk Barista 12x1L
S00145,Quotation created,2025-11-10T07:43:58+00:00,Sophie Lambert,S00145,,history,,Office Hub Leuven,Belgium,Sophie Lambert,Brussels DC,12.00,EUR,Ground Coffee 250g
S00145,Order confirmed,2025-11-12T07:57:19+00:00,Sophie Lambert,S00145,,history,,Office Hub Leuven,Belgium,Sophie Lambert,Brussels DC,12.00,EUR,Ground Coffee 250g
S00145,Delivery rescheduled,2025-11-13T07:02:39+00:00,Marc Dubois,BRU/OUT/00064,+1.0 days,history,,Office Hub Leuven,Belgium,Sophie Lambert,Brussels DC,12.00,EUR,Ground Coffee 250g
S00145,Goods shipped,2025-11-17T07:12:50+00:00,Marc Dubois,BRU/OUT/00064,,history,,Office Hub Leuven,Belgium,Sophie Lambert,Brussels DC,12.00,EUR,Ground Coffee 250g
S00145,Invoice posted,2025-11-17T11:14:53+00:00,Julie Martin,INV/2025/00122,,history,2025-12-17,Office Hub Leuven,Belgium,Sophie Lambert,Brussels DC,12.00,EUR,Ground Coffee 250g
S00145,Payment received,2025-12-16T07:38:54+00:00,Julie Martin,INV/2025/00122,,history,,Office Hub Leuven,Belgium,Sophie Lambert,Brussels DC,12.00,EUR,Ground Coffee 250g
S00146,Quotation created,2025-11-10T07:51:31+00:00,Sophie Lambert,S00146,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00146,Quotation sent,2025-11-10T10:24:34+00:00,Sophie Lambert,S00146,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00146,Order confirmed,2025-11-14T14:14:41+00:00,Sophie Lambert,S00146,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00146,Goods shipped,2025-11-17T07:45:53+00:00,Marc Dubois,BRU/OUT/00068,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00146,Invoice posted,2025-11-18T08:50:32+00:00,Julie Martin,INV/2025/00124,,history,2025-12-18,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00146,Payment received,2025-12-16T07:23:53+00:00,Julie Martin,INV/2025/00124,,history,,Co-Work Ixelles,Belgium,Sophie Lambert,Brussels DC,320.00,EUR,House Blend Beans 1kg
S00147,Quotation created,2025-11-10T11:21:20+00:00,Tom Peeters,S00147,,history,,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,480.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Vanilla Syrup 1L
S00147,Quotation sent,2025-11-10T13:59:32+00:00,Tom Peeters,S00147,,history,,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,480.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Vanilla Syrup 1L
S00147,Order confirmed,2025-11-12T10:34:49+00:00,Tom Peeters,S00147,,history,,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,480.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Vanilla Syrup 1L
S00147,Goods shipped,2025-11-13T07:10:07+00:00,Marc Dubois,BRU/OUT/00065,,history,,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,480.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Vanilla Syrup 1L
S00147,Invoice posted,2025-11-14T09:13:06+00:00,Julie Martin,INV/2025/00114,,history,2025-12-14,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,480.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Vanilla Syrup 1L
S00147,Payment received,2025-12-08T07:27:01+00:00,Julie Martin,INV/2025/00114,,history,,Co-Work Ixelles,Belgium,Tom Peeters,Brussels DC,480.00,EUR,Descaler Tablets x10; Espresso Beans Brazil 1kg; Vanilla Syrup 1L
S00148,Quotation created,2025-11-10T14:27:40+00:00,Tom Peeters,S00148,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,1152.00,EUR,Ground Coffee 250g; Paper Cups 12oz x1000
S00148,Quotation sent,2025-11-10T15:09:05+00:00,Tom Peeters,S00148,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,1152.00,EUR,Ground Coffee 250g; Paper Cups 12oz x1000
S00148,Order cancelled,2025-12-08T07:06:07+00:00,Tom Peeters,S00148,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,1152.00,EUR,Ground Coffee 250g; Paper Cups 12oz x1000
S00149,Quotation created,2025-11-10T15:58:33+00:00,Tom Peeters,S00149,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,216.00,EUR,Espresso Beans Brazil 1kg
S00149,Quotation sent,2025-11-11T07:51:43+00:00,Tom Peeters,S00149,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,216.00,EUR,Espresso Beans Brazil 1kg
S00149,Order confirmed,2025-11-12T07:55:03+00:00,Tom Peeters,S00149,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,216.00,EUR,Espresso Beans Brazil 1kg
S00149,Goods shipped,2025-11-14T07:16:48+00:00,Marc Dubois,BRU/OUT/00063,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,216.00,EUR,Espresso Beans Brazil 1kg
S00149,Invoice posted,2025-11-17T09:10:32+00:00,Julie Martin,INV/2025/00117,,history,2025-12-17,Kantine Noord,Belgium,Tom Peeters,Brussels DC,216.00,EUR,Espresso Beans Brazil 1kg
S00149,Payment received,2025-12-08T07:47:46+00:00,Julie Martin,INV/2025/00117,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,216.00,EUR,Espresso Beans Brazil 1kg
S00150,Quotation created,2025-11-11T16:05:09+00:00,Tom Peeters,S00150,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,880.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00150,Quotation sent,2025-11-12T07:55:33+00:00,Tom Peeters,S00150,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,880.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00150,Order confirmed,2025-11-14T09:55:26+00:00,Tom Peeters,S00150,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,880.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00150,Goods shipped,2025-11-17T07:45:36+00:00,Marc Dubois,BRU/OUT/00067,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,880.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00150,Invoice posted,2025-11-17T14:12:18+00:00,Julie Martin,INV/2025/00123,,history,2025-12-17,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,880.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00150,Payment received,2025-12-11T14:02:52+00:00,Julie Martin,INV/2025/00123,,history,,Lunchbar Kouter,Belgium,Tom Peeters,Brussels DC,880.00,EUR,House Blend Beans 1kg; Oat Milk Barista 12x1L
S00151,Quotation created,2025-11-12T07:30:58+00:00,Tom Peeters,S00151,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,238.00,EUR,Descaler Tablets x10; Oat Milk Barista 12x1L
S00151,Order cancelled,2025-12-15T07:08:00+00:00,Tom Peeters,S00151,,history,,Kantine Noord,Belgium,Tom Peeters,Brussels DC,238.00,EUR,Descaler Tablets x10; Oat Milk Barista 12x1L
S00152,Quotation created,2025-11-12T09:50:19+00:00,Piotr Zieliński,S00152,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,670.00,EUR,Chai Latte Mix 1kg; Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00152,Quotation sent,2025-11-12T14:50:58+00:00,Piotr Zieliński,S00152,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,670.00,EUR,Chai Latte Mix 1kg; Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00152,Order confirmed,2025-11-13T07:44:25+00:00,Piotr Zieliński,S00152,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,670.00,EUR,Chai Latte Mix 1kg; Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00152,Order changed after confirmation,2025-11-13T19:25:01+00:00,Piotr Zieliński,S00152,amount 622.00 -> 670.00,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,670.00,EUR,Chai Latte Mix 1kg; Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00152,Goods shipped,2025-11-14T07:05:38+00:00,Ola Wiśniewska,WAW/OUT/00060,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,670.00,EUR,Chai Latte Mix 1kg; Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00152,Invoice posted,2025-11-17T10:19:37+00:00,Anna Kowalczyk,INV/2025/00120,,history,2025-12-17,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,670.00,EUR,Chai Latte Mix 1kg; Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00152,Payment received,2025-12-24T07:02:48+00:00,Anna Kowalczyk,INV/2025/00120,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,670.00,EUR,Chai Latte Mix 1kg; Decaf Colombia Beans 1kg; Descaler Tablets x10; House Blend Beans 1kg
S00153,Quotation created,2025-11-12T12:31:53+00:00,Tom Peeters,S00153,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,138.00,EUR,Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg
S00153,Quotation sent,2025-11-12T16:06:46+00:00,Tom Peeters,S00153,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,138.00,EUR,Espresso Beans Brazil 1kg; Espresso Beans Ethiopia 1kg
S00154,Quotation created,2025-11-12T14:33:46+00:00,Sophie Lambert,S00154,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,480.00,EUR,Earl Grey Tea 500g; Espresso Beans Brazil 1kg
S00154,Order confirmed,2025-11-13T07:26:19+00:00,Sophie Lambert,S00154,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,480.00,EUR,Earl Grey Tea 500g; Espresso Beans Brazil 1kg
S00154,Goods shipped,2025-11-13T13:27:44+00:00,Marc Dubois,BRU/OUT/00066,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,480.00,EUR,Earl Grey Tea 500g; Espresso Beans Brazil 1kg
S00154,Invoice posted,2025-11-14T09:06:48+00:00,Julie Martin,INV/2025/00113,,history,2025-12-14,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,480.00,EUR,Earl Grey Tea 500g; Espresso Beans Brazil 1kg
S00154,Payment received,2026-01-05T07:15:20+00:00,Julie Martin,INV/2025/00113,,history,,Brasserie du Canal,Belgium,Sophie Lambert,Brussels DC,480.00,EUR,Earl Grey Tea 500g; Espresso Beans Brazil 1kg
S00155,Quotation created,2025-11-13T13:02:25+00:00,Piotr Zieliński,S00155,,history,,Restauracja Odra,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,House Blend Beans 1kg
S00155,Order confirmed,2025-11-14T07:58:17+00:00,Piotr Zieliński,S00155,,history,,Restauracja Odra,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,House Blend Beans 1kg
S00155,Delivery rescheduled,2025-11-17T07:19:19+00:00,Ola Wiśniewska,WAW/OUT/00061,+2.0 days,history,,Restauracja Odra,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,House Blend Beans 1kg
S00155,Goods shipped,2025-11-19T09:55:00+00:00,Ola Wiśniewska,WAW/OUT/00061,,history,,Restauracja Odra,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,House Blend Beans 1kg
S00155,Invoice posted,2025-11-24T08:51:46+00:00,Anna Kowalczyk,INV/2025/00134,,history,2025-12-24,Restauracja Odra,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,House Blend Beans 1kg
S00155,Payment received,2026-01-26T07:52:26+00:00,Anna Kowalczyk,INV/2025/00134,,history,,Restauracja Odra,Poland,Piotr Zieliński,Warsaw DC,320.00,EUR,House Blend Beans 1kg
S00156,Quotation created,2025-11-13T16:16:58+00:00,Tom Peeters,S00156,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,848.00,EUR,Ground Coffee 250g; Oat Milk Barista 12x1L
S00156,Quotation sent,2025-11-14T07:58:42+00:00,Tom Peeters,S00156,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,848.00,EUR,Ground Coffee 250g; Oat Milk Barista 12x1L
S00156,Order confirmed,2025-11-17T09:54:31+00:00,Tom Peeters,S00156,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,848.00,EUR,Ground Coffee 250g; Oat Milk Barista 12x1L
S00156,Order changed after confirmation,2025-11-17T20:42:12+00:00,Tom Peeters,S00156,amount 708.00 -> 848.00,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,848.00,EUR,Ground Coffee 250g; Oat Milk Barista 12x1L
S00156,Goods shipped,2025-11-18T07:29:54+00:00,Marc Dubois,BRU/OUT/00070,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,848.00,EUR,Ground Coffee 250g; Oat Milk Barista 12x1L
S00156,Invoice posted,2025-11-19T08:48:45+00:00,Julie Martin,INV/2025/00127,,history,2025-12-19,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,848.00,EUR,Ground Coffee 250g; Oat Milk Barista 12x1L
S00156,Payment received,2025-12-11T07:34:29+00:00,Julie Martin,INV/2025/00127,,history,,Hotel Lindenhof,Belgium,Tom Peeters,Brussels DC,848.00,EUR,Ground Coffee 250g; Oat Milk Barista 12x1L
S00157,Quotation created,2025-11-14T12:37:24+00:00,Tom Peeters,S00157,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,325.00,EUR,Cup Lids x1000
S00157,Quotation sent,2025-11-14T16:09:09+00:00,Tom Peeters,S00157,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,325.00,EUR,Cup Lids x1000
S00157,Order confirmed,2025-11-17T07:39:50+00:00,Tom Peeters,S00157,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,325.00,EUR,Cup Lids x1000
S00157,Order changed after confirmation,2025-11-17T19:25:58+00:00,Tom Peeters,S00157,amount 250.00 -> 325.00,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,325.00,EUR,Cup Lids x1000
S00157,Goods shipped,2025-11-18T07:12:06+00:00,Marc Dubois,BRU/OUT/00069,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,325.00,EUR,Cup Lids x1000
S00157,Invoice posted,2025-11-18T14:07:27+00:00,Julie Martin,INV/2025/00125,,history,2025-12-18,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,325.00,EUR,Cup Lids x1000
S00157,Payment received,2025-12-05T14:59:03+00:00,Julie Martin,INV/2025/00125,,history,,Business Park Diegem,Belgium,Tom Peeters,Brussels DC,325.00,EUR,Cup Lids x1000
S00158,Quotation created,2025-11-14T15:17:03+00:00,Piotr Zieliński,S00158,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,154.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg
S00158,Quotation sent,2025-11-17T07:23:01+00:00,Piotr Zieliński,S00158,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,154.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg
S00158,Order confirmed,2025-11-18T07:22:39+00:00,Piotr Zieliński,S00158,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,154.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg
S00158,Goods shipped,2025-11-19T15:05:37+00:00,Ola Wiśniewska,WAW/OUT/00063,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,154.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg
S00158,Invoice posted,2025-11-21T15:46:42+00:00,Anna Kowalczyk,INV/2025/00133,,history,2025-12-21,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,154.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg
S00158,Payment received,2025-12-16T10:45:09+00:00,Anna Kowalczyk,INV/2025/00133,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,154.00,EUR,Espresso Beans Brazil 1kg; House Blend Beans 1kg
S00159,Quotation created,2025-11-17T07:09:24+00:00,Piotr Zieliński,S00159,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Cup Lids x1000; Descaler Tablets x10
S00159,Quotation sent,2025-11-17T11:59:30+00:00,Piotr Zieliński,S00159,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Cup Lids x1000; Descaler Tablets x10
S00159,Order confirmed,2025-11-18T07:46:17+00:00,Piotr Zieliński,S00159,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Cup Lids x1000; Descaler Tablets x10
S00159,Goods shipped,2025-11-19T07:49:24+00:00,Ola Wiśniewska,WAW/OUT/00064,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Cup Lids x1000; Descaler Tablets x10
S00159,Invoice posted,2025-11-21T09:50:21+00:00,Anna Kowalczyk,INV/2025/00132,,history,2025-12-21,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Cup Lids x1000; Descaler Tablets x10
S00159,Payment received,2025-12-25T07:58:15+00:00,Anna Kowalczyk,INV/2025/00132,,history,,Stołówka Politechnika,Poland,Piotr Zieliński,Warsaw DC,390.00,EUR,Cup Lids x1000; Descaler Tablets x10
S00160,Quotation created,2025-11-17T07:18:39+00:00,Tom Peeters,S00160,,history,,Bistro Flagey Corner,Belgium,Tom Peeters,Brussels DC,1300.00,EUR,Coffee Grinder Compact
S00160,Quotation sent,2025-11-17T08:32:31+00:00,Tom Peeters,S00160,,history,,Bistro Flagey Corner,Belgium,Tom Peeters,Brussels DC,1300.00,EUR,Coffee Grinder Compact
S00160,Order confirmed,2025-11-18T07:37:07+00:00,Tom Peeters,S00160,,history,,Bistro Flagey Corner,Belgium,Tom Peeters,Brussels DC,1300.00,EUR,Coffee Grinder Compact
S00160,Order changed after confirmation,2025-11-18T15:54:22+00:00,Tom Peeters,S00160,"amount 650.00 -> 1,300.00",history,,Bistro Flagey Corner,Belgium,Tom Peeters,Brussels DC,1300.00,EUR,Coffee Grinder Compact
S00160,Goods shipped,2025-11-19T07:42:53+00:00,Marc Dubois,BRU/OUT/00071,,history,,Bistro Flagey Corner,Belgium,Tom Peeters,Brussels DC,1300.00,EUR,Coffee Grinder Compact
S00160,Invoice posted,2025-11-20T11:37:42+00:00,Julie Martin,INV/2025/00128,,history,2025-12-20,Bistro Flagey Corner,Belgium,Tom Peeters,Brussels DC,1300.00,EUR,Coffee Grinder Compact
S00160,Payment received,2025-12-04T07:05:45+00:00,Julie Martin,INV/2025/00128,,history,,Bistro Flagey Corner,Belgium,Tom Peeters,Brussels DC,1300.00,EUR,Coffee Grinder Compact
S00161,Quotation created,2025-11-17T07:32:46+00:00,Sophie Lambert,S00161,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,48.00,EUR,Espresso Beans Ethiopia 1kg
S00161,Quotation sent,2025-11-17T13:07:47+00:00,Sophie Lambert,S00161,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,48.00,EUR,Espresso Beans Ethiopia 1kg
S00161,Order confirmed,2025-11-18T15:58:47+00:00,Sophie Lambert,S00161,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,48.00,EUR,Espresso Beans Ethiopia 1kg
S00161,Goods shipped,2025-11-20T07:53:58+00:00,Marc Dubois,BRU/OUT/00074,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,48.00,EUR,Espresso Beans Ethiopia 1kg
S00161,Invoice posted,2025-11-20T13:00:19+00:00,Julie Martin,INV/2025/00129,,history,2025-12-20,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,48.00,EUR,Espresso Beans Ethiopia 1kg
S00161,Payment received,2025-12-04T11:29:03+00:00,Julie Martin,INV/2025/00129,,history,,Station Coffee Mechelen,Belgium,Sophie Lambert,Brussels DC,48.00,EUR,Espresso Beans Ethiopia 1kg
S00162,Quotation created,2025-11-17T07:34:19+00:00,Kasia Nowak,S00162,,history,,Piekarnia Żoliborz,Poland,Kasia Nowak,Warsaw DC,364.00,EUR,Green Tea Sencha 500g; Oat Milk Barista 12x1L
S00162,Quotation sent,2025-11-17T08:00:59+00:00,Kasia Nowak,S00162,,history,,Piekarnia Żoliborz,Poland,Kasia Nowak,Warsaw DC,364.00,EUR,Green Tea Sencha 500g; Oat Milk Barista 12x1L
S00162,Order confirmed,2025-11-18T07:20:09+00:00,Kasia Nowak,S00162,,history,,Piekarnia Żoliborz,Poland,Kasia Nowak,Warsaw DC,364.00,EUR,Green Tea Sencha 500g; Oat Milk Barista 12x1L
S00162,Order cancelled,2025-11-20T13:45:32+00:00,Kasia Nowak,S00162,,history,,Piekarnia Żoliborz,Poland,Kasia Nowak,Warsaw DC,364.00,EUR,Green Tea Sencha 500g; Oat Milk Barista 12x1L
S00163,Quotation created,2025-11-17T07:37:55+00:00,Sophie Lambert,S00163,,history,,Bistro Flagey Corner,Belgium,Sophie Lambert,Brussels DC,96.00,EUR,Espresso Beans Ethiopia 1kg
S00163,Order confirmed,2025-11-18T07:56:40+00:00,Sophie Lambert,S00163,,history,,Bistro Flagey Corner,Belgium,Sophie Lambert,Brussels DC,96.00,EUR,Espresso Beans Ethiopia 1kg
S00163,Goods shipped,2025-11-20T07:51:43+00:00,Marc Dubois,BRU/OUT/00072,,history,,Bistro Flagey Corner,Belgium,Sophie Lambert,Brussels DC,96.00,EUR,Espresso Beans Ethiopia 1kg
S00163,Invoice posted,2025-11-21T08:45:46+00:00,Julie Martin,INV/2025/00131,,history,2025-12-21,Bistro Flagey Corner,Belgium,Sophie Lambert,Brussels DC,96.00,EUR,Espresso Beans Ethiopia 1kg
